Rodzaj,Symbol,Nazwa,Grupa,Stan,jm,Cena magazynowa,Cena sprzedaży,Wartość magazynowa,Wartość sprzedaży,Stawka VAT
T,5904555082694,balon foliowy cyfra 0 granat,Podstawowa,7,szt.,"3,88",,"27,16",,23
T,5904555082809,balon foliowy cyfra 1 złoty mat,Podstawowa,5,szt.,"2,72",,"13,6",,23
T,5904555082809,balon foliowy cyfra 1 złoty mat,Podstawowa,2,szt.,"3,88",,"7,76",,23
T,5904555082816,balon foliowy cyfra 2 złoty mat,Podstawowa,3,szt.,"3,1",,"9,3",,23
T,5904555082823,balon foliowy cyfra 3 złoty mat,Podstawowa,5,szt.,"3,1",,"15,5",,23
T,5904555082830,balon foliowy cyfra 4 złoty mat,Podstawowa,2,szt.,"3,1",,"6,2",,23
T,5904555082847,balon foliowy cyfra 5 złoty mat,Podstawowa,2,szt.,"3,1",,"6,2",,23
T,5904555082854,balon cyfra 6złoty mat,Podstawowa,5,szt.,"2,72",,"13,6",,23
T,5904555082854,balon cyfra 6złoty mat,Podstawowa,4,szt.,"3,1",,"12,4",,23
T,5904555082861,balon foliowy cyfra 7 złoty mat,Podstawowa,5,szt.,"3,1",,"15,5",,23
T,5904555082885,balon foliowy cyfra 9 złoty mat,Podstawowa,5,szt.,"3,1",,"15,5",,23
T,5904555082892,balon foliowy cyfra 0 złoty mat,Podstawowa,4,szt.,"2,72",,"10,88",,23
T,5904555082892,balon foliowy cyfra 0 złoty mat,Podstawowa,1,szt.,"3,1",,"3,1",,23
T,5904555085312,Balon foliowy kwiatek,Podstawowa,3,szt.,"8,8",,"26,4",,23
T,5904555085329,Balon foliowy kwiatek 104x104cm jasny beż,Podstawowa,4,szt.,"7,15",,"28,6",,23
T,5904555085572,Balon foliowy Koń 112x97cm,Podstawowa,4,szt.,"9,35",,"37,4",,23
T,5904555085619,"Balon foliowy Koń 86,5x73cm",Podstawowa,2,szt.,"6,15",,"12,3",,23
T,5904555085916,konfetty szampan srebne,Podstawowa,3,szt.,"4,95",,"14,85",,23
T,5904555086319,balon foliowy czapka cigrats,Podstawowa,5,szt.,"4,65",,"23,25",,23
T,5904555086326,balon foliowy jabłko,Podstawowa,2,szt.,"4,42",,"8,84",,23
T,5904555086623,balon foliowy tort,Podstawowa,2,szt.,"5,37",,"10,74",,23
T,5904555089709,pajęczyna biała halloween,Podstawowa,1,szt.,"8,48",,"8,48",,23
T,5904555090682,Zestaw do muffinek Oh Baby,Podstawowa,2,szt.,"4,24",,"8,48",,23
T,5904555091443,Balon foliowy piłka do koszykówki,Podstawowa,2,szt.,"2,07",,"4,14",,23
T,5904555091481,Balon foliowy piłka tenisowa,Podstawowa,1,szt.,"2,07",,"2,07",,23
T,5904555092495,balon foliowy kościotrup XXL 46x129 cm,Podstawowa,2,szt.,"12,5",,25,,23
T,5904555093881,maska karnawałowa srebna,Podstawowa,3,szt.,"1,98",,"5,94",,23
T,5904555093928,maska karnawałowa czarna,Podstawowa,1,szt.,"1,98",,"1,98",,23
T,5904555094116,balon foliowy konik na biegunach,Podstawowa,2,szt.,"10,9",,"21,8",,23
T,5904555094413,kieliszki plastikowe do szamoana,Podstawowa,4,szt.,"6,82",,"27,28",,23
T,5904555095182,talerzyki papierowe ciemny czerwony 18cm,Podstawowa,3,szt.,"2,29",,"6,87",,23
T,5904555095243,talerzyki papierowe czarne 18 cm,Podstawowa,10,szt.,"2,29",,"22,9",,23
T,5904555095380,talerzyki papierowe czarne 23 cm,Podstawowa,9,szt.,"3,29",,"29,61",,23
T,5904555095564,serwetki papierowe niebieskie,Podstawowa,5,szt.,"2,3",,"11,5",,23
T,5904555095595,serwetki papierowe jasny róż,Podstawowa,5,szt.,"2,3",,"11,5",,23
T,5904555095663,serwetki papierowe czarne 33x33 cm,Podstawowa,6,szt.,"3,29",,"19,74",,23
T,5904555098404,balon foliowy stojący renifer,Podstawowa,2,szt.,"9,29",,"18,58",,23
T,5904555099197,Balon foliowy Pastylka Łakotek,Podstawowa,3,szt.,"2,92",,"8,76",,23
T,5904555099203,Balon foliowy Serce Koci Domek Gabi,Podstawowa,2,szt.,"2,92",,"5,84",,23
T,5904555099296,Balon foliowy Koci Domek Gabi,Podstawowa,4,szt.,"4,22",,"16,88",,23
T,5904555099319,Balon foliowy Tekturzątko z kotkiem,Podstawowa,2,szt.,"8,69",,"17,38",,23
T,5904555099340,Balon foliowy Syrenkotka,Podstawowa,2,szt.,"7,95",,"15,9",,23
T,5904555099357,Balon foliowy Łakotka,Podstawowa,2,szt.,"5,01",,"10,02",,23
T,5904555099371,Balon foliowy Kiciuś Panduś,Podstawowa,2,szt.,"4,64",,"9,28",,23
T,5904610100271,Sianko beż,Podstawowa,2,szt.,4,,8,,23
T,5904610100318,sianko róż,Podstawowa,1,szt.,4,,4,,23
T,5904610100981,Balon foliowy cyfra 6 róż,Podstawowa,5,szt.,"3,7",,"18,5",,23
T,5904610101032,Balon foliowy cyfra 1 róż,Podstawowa,3,szt.,"3,7",,"11,1",,23
T,5904610105054,ciężarki różowe,Podstawowa,3,szt.,"1,4",,"4,2",,23
T,5904610105108,Stojak na balony,Podstawowa,1,szt.,12,,12,,23
T,5904610105375,ciężarek do balonów róż,Podstawowa,1,szt.,"7,5",,"7,5",,23
T,5904610105382,ciężarek do balonów błękit,Podstawowa,3,szt.,"7,5",,"22,5",,23
T,5904610105399,ciężarek do balonów opalizujący,Podstawowa,4,szt.,"7,5",,30,,23
T,5904610105405,ciężarek do balonów srebrny,Podstawowa,7,szt.,"7,5",,"52,5",,23
T,5904610105429,ciężarek do balonów złoty,Podstawowa,5,szt.,"7,5",,"37,5",,23
T,5904610105498,ciężarki białe,Podstawowa,2,szt.,"1,4",,"2,8",,23
T,5904610105511,ciężarki niebieski,Podstawowa,1,szt.,"1,4",,"1,4",,23
T,5904610105603,kropki klejowe,Podstawowa,9,szt.,2,,18,,23
T,5904610105887,ciężarek srebrny,Podstawowa,1,szt.,"1,4",,"1,4",,23
T,5904610105955,kropki klejowe,Podstawowa,20,szt.,"1,7",,34,,23
T,5904610105955,kropki klejowe,Podstawowa,7,szt.,"1,9",,"13,3",,23
T,5904610106013,taśma do girland,Podstawowa,4,szt.,"1,9",,"7,6",,23
T,5904610106044,stojak na balony 222195,Podstawowa,3,szt.,"3,5",,"10,5",,23
T,5904610106433,balon foliowy smok halloween,Podstawowa,6,szt.,4,,24,,23
T,5904610106495,balon foliowy dynia z duchem halloween,Podstawowa,6,szt.,4,,24,,23
T,5904610106563,Balon foliowy garnitur,Podstawowa,4,szt.,"3,2",,"12,8",,23
T,5904610106570,Balon foliowy suknia ślubna,Podstawowa,4,szt.,"3,2",,"12,8",,23
T,5904610107843,balony serca 45 cm.,Podstawowa,8,szt.,"1,2",,"9,6",,23
T,5904610108055,Balon foliowy wywrotka,Podstawowa,2,szt.,4,,8,,23
T,5904610108246,balon foliowy serce 80 cm.,Podstawowa,16,szt.,"3,5",,56,,23
T,5904610108307,balon serce błszczące 45cm.,Podstawowa,11,szt.,"1,2",,"13,2",,23
T,5904610109243,Balony zestaw mix color 50szt.,Podstawowa,2,szt.,7,,14,,23
T,5904610110119,balony białe 12cali,Podstawowa,1,szt.,18,,18,,23
T,5904610110973,Balony zestaw 400577,Podstawowa,7,szt.,"6,8",,"47,6",,23
T,5904610112823,Balony zestaw happy baby Ballons,Podstawowa,2,szt.,"3,9",,"7,8",,23
T,5904610113813,obrus biały w konfetti rose gold,Podstawowa,4,szt.,"5,4",,"21,6",,23
T,5904610114209,obrus morski,Podstawowa,3,szt.,"3,8",,"11,4",,23
T,5904610114261,obrus srebrny,Podstawowa,6,szt.,6,,36,,23
T,5904610114353,obrus czarny w kropki złote,Podstawowa,1,szt.,"5,4",,"5,4",,23
T,5904610114377,Toppery na tort Baby Shower,Podstawowa,2,szt.,"2,8",,"5,6",,23
T,5904610114391,toper na tort,Podstawowa,1,szt.,"3,2",,"3,2",,23
T,5904610114490,Topper sto lat,Podstawowa,9,szt.,"2,7",,"24,3",,23
T,5904610114650,Topper Wszystkiego Najleszego,Podstawowa,1,szt.,3,,3,,23
T,5904610114667,"Topper na tort ,złoty, Happy Birthday",Podstawowa,9,szt.,3,,27,,23
T,5904610114926,Serwetki różowe Na roczek,Podstawowa,5,szt.,"3,4",,17,,23
T,5904610114933,Serwetki niebieskie Na roczek,Podstawowa,3,szt.,"3,4",,"10,2",,23
T,5904610115756,Słomki srebrne 10szt.,Podstawowa,3,szt.,"1,1",,"3,3",,23
T,5904610116272,kubeczki złote 6szt,Podstawowa,1,szt.,"1,9",,"1,9",,23
T,5904610116296,talerzyki papierowe złote 9'',Podstawowa,1,szt.,"2,8",,"2,8",,23
T,5904610116326,talerzyki białe w srebne kropki,Podstawowa,2,szt.,4,,8,,23
T,5904610117101,Obrus biały,Podstawowa,11,szt.,"3,8",,"41,8",,23
T,5904610117125,obrus chrom złoty,Podstawowa,4,szt.,"3,8",,"15,2",,23
T,5904610117675,baner Happy Birthday biały,Podstawowa,3,szt.,"3,8",,"11,4",,23
T,5904610117743,kurtyna biała,Podstawowa,4,szt.,0,,0,,23
T,5904610118832,Świderki 60,Podstawowa,3,szt.,"4,62",,"13,86",,23
T,5904610118849,Świderki 50,Podstawowa,7,szt.,"4,9",,"34,3",,23
T,5904610118856,Świderki 40,Podstawowa,18,szt.,"4,9",,"88,2",,23
T,5904610118863,Świderki 30,Podstawowa,3,szt.,"4,62",,"13,86",,23
T,5904610118870,Świderki 18,Podstawowa,4,szt.,"4,9",,"19,6",,23
T,5904610118955,Świderki srebrne,Podstawowa,3,szt.,"2,5",,"7,5",,23
T,5904610118962,Świderki złote,Podstawowa,6,szt.,"2,5",,15,,23
T,5904610120392,kurtyna różowe złoto,Podstawowa,6,szt.,"5,2",,"31,2",,23
T,5904610120408,kurtyna srebna,Podstawowa,1,szt.,"5,2",,"5,2",,23
T,5904610120415,kurtyna złota,Podstawowa,3,szt.,"5,2",,"15,6",,23
T,5904610120682,kurtyna czarna,Podstawowa,1,szt.,"5,2",,"5,2",,23
T,5904610121221,konfetti halloween dynie pomarańczowe,Podstawowa,6,szt.,"1,7",,"10,2",,23
T,5904610121559,konfetty serca,Podstawowa,1,szt.,"5,5",,"5,5",,23
T,5904610121610,konfetti paski metaliczne kolorowe 60 cm,Podstawowa,3,szt.,"5,8",,"17,4",,23
T,5904610122082,konfetti Happy Birthday,Podstawowa,3,szt.,2,,6,,23
T,5904610122105,konfetti z 50,Podstawowa,1,szt.,2,,2,,23
T,5904610122112,"konfetti"" 40"" złote",Podstawowa,8,szt.,2,,16,,23
T,5904610122136,konfetti 18 złote,Podstawowa,4,szt.,"1,7",,"6,8",,23
T,5904610122136,konfetti 18 złote,Podstawowa,4,szt.,2,,8,,23
T,5904610122235,Konfetti,Podstawowa,2,szt.,8,,16,,23
T,5904610123188,maska halloween wampir z kapturem,Podstawowa,6,szt.,"6,8",,"40,8",,23
T,5904610123362,maska tygrys,Podstawowa,2,szt.,"2,7",,"5,4",,23
T,5904610123478,opaska halloween dynie,Podstawowa,3,szt.,"5,5",,"16,5",,23
T,5904610123508,opaska halloween nietoperze,Podstawowa,1,szt.,"6,8",,"6,8",,23
T,5904610123591,naszyjnik hawajski,Podstawowa,1,szt.,"1,2",,"1,2",,23
T,5904610123614,Korona 3 szt.,Podstawowa,5,szt.,"3,5",,"17,5",,23
T,5904610123928,szarfa na wieczór panieński czarna,Podstawowa,6,szt.,"5,8",,"34,8",,23
T,5904610123942,szarfa na wieczór panieński biało-złota,Podstawowa,6,szt.,"5,8",,"34,8",,23
T,5904610124017,Opaska '50',Podstawowa,1,szt.,"3,7",,"3,7",,23
T,5904610124024,opaska 40,Podstawowa,1,szt.,"3,7",,"3,7",,23
T,5904610124031,opaska 30,Podstawowa,2,szt.,"3,7",,"7,4",,23
T,5904610124055,opaska 18,Podstawowa,1,szt.,"3,7",,"3,7",,23
T,5904610125724,świeczka urodzinowa srebrna,Podstawowa,4,szt.,"2,6",,"10,4",,23
T,5904610125991,świeczki urodzinowe złote 420003,Podstawowa,3,szt.,"2,6",,"7,8",,23
T,5904610127544,serwetki komunijne,Podstawowa,4,szt.,"3,08",,"12,32",,23
T,5904610127568,Bieżnik IHS,Podstawowa,5,szt.,"14,5",,"72,5",,23
T,5904610127575,balon komunujny,Podstawowa,5,szt.,"3,5",,"17,5",,23
T,5904610127919,Talerz czarny 6szt.,Podstawowa,3,szt.,"2,2",,"6,6",,23
T,5904610128244,balony,Podstawowa,5,szt.,"6,1",,"30,5",,23
T,5904610128312,Balon foliowy ramka,Podstawowa,5,szt.,"4,8",,24,,23
T,5904610128763,kajdanki czarne,Podstawowa,6,szt.,6,,36,,23
T,5904610128794,słomki złote z peniskami 8szt,Podstawowa,4,szt.,"4,2",,"16,8",,23
T,5904610128800,słomki różowe-złoto z peniskami 8szt,Podstawowa,4,szt.,"4,2",,"16,8",,23
T,5904610129401,Talerze 129401 6szt,Podstawowa,4,op,"3,2",,"12,8",,23
T,5904610129425,Czapka urodzinowa,Podstawowa,1,szt.,"4,8",,"4,8",,23
T,5904610129456,Chusteczki 129456,Podstawowa,1,op.,"3,2",,"3,2",,23
T,5904610129487,Zestaw balonów'' klocki'' 1op./6szt.,Podstawowa,2,szt.,6,,12,,23
T,5904610129494,Balon foliowy HB klocki,Podstawowa,1,szt.,"3,5",,"3,5",,23
T,5904610129685,maski papierowe halloween monsters,Podstawowa,6,szt.,6,,36,,23
T,5904610129876,Czapka urodzinowa,Podstawowa,2,szt.,6,,12,,23
T,5904610129999,Czapka urodzinowa,Podstawowa,5,szt.,"4,8",,24,,23
T,5904610130766,balon foliowy czaszka halloween,Podstawowa,3,szt.,"2,3",,"6,9",,23
T,5904610130773,balon foliowy dynia halloween,Podstawowa,6,szt.,"2,8",,"16,8",,23
T,5904610130780,balon foliowy dynia z kotem,Podstawowa,4,szt.,4,,16,,23
T,5904610131749,talerzyki białe w złote kropki,Podstawowa,6,szt.,4,,24,,23
T,5904610131909,balon Komunijny,Podstawowa,2,szt.,"3,47",,"6,94",,23
T,5904610131909,balon Komunijny,Podstawowa,17,szt.,"3,5",,"59,5",,23
T,5904610131916,balon Komunijny,Podstawowa,14,szt.,"3,47",,"48,58",,23
T,5904610131916,balon Komunijny,Podstawowa,5,szt.,"3,5",,"17,5",,23
T,5904610132012,pudełka na prezenty IHS,Podstawowa,12,szt.,"5,5",,66,,23
T,5904610132838,spdniczka hawajska,Podstawowa,4,szt.,4,,16,,23
T,5904610132845,naszyjnik hawajski,Podstawowa,1,szt.,"3,9",,"3,9",,23
T,5904610132982,Talerz biały 6szt.,Podstawowa,11,szt.,"3,2",,"35,2",,23
T,5904610133064,kurtyna złota,Podstawowa,4,szt.,"5,2",,"20,8",,23
T,5904610133439,szarfa,Podstawowa,2,szt.,"5,8",,"11,6",,23
T,5904610133446,szarfa,Podstawowa,3,szt.,"5,8",,"17,4",,23
T,5904610133460,szarfa,Podstawowa,1,szt.,"5,8",,"5,8",,23
T,5904610133491,szarfa,Podstawowa,1,szt.,"5,8",,"5,8",,23
T,5904610133507,szarfa,Podstawowa,3,szt.,"5,8",,"17,4",,23
T,5904610133514,szarfa,Podstawowa,6,szt.,"5,8",,"34,8",,23
T,5904610133521,szarfa,Podstawowa,3,szt.,"5,8",,"17,4",,23
T,5904610133538,szarfa,Podstawowa,6,szt.,"5,8",,"34,8",,23
T,5904610133651,maska srebrna,Podstawowa,4,szt.,2,,8,,23
T,5904610133873,akcesoria do przebrania diabełek,Podstawowa,5,szt.,"4,9",,"24,5",,23
T,5904610133972,maska halloween led mix kolorów,Podstawowa,2,szt.,10,,20,,23
T,5904610133996,maska halloween królik,Podstawowa,3,szt.,"12,5",,"37,5",,23
T,5904610134160,peleryna czarno-czerwona 140 cm,Podstawowa,5,szt.,"13,6",,68,,23
T,5904610134351,skrzydła anioła białe 54x37 cm,Podstawowa,6,szt.,"9,9",,"59,4",,23
T,5904610134375,skrzydła anioła czarne 54x37 cm,Podstawowa,6,szt.,"9,9",,"59,4",,23
T,5904610135259,wąsy,Podstawowa,2,szt.,3,,6,,23
T,5904610135617,maska czarna koronkowa,Podstawowa,6,szt.,"3,8",,"22,8",,23
T,5904610135648,opaska halloween diabeł czarno-czerwona,Podstawowa,5,szt.,"3,5",,"17,5",,23
T,5904610135662,opaska halloween diablica czarno-czerwona,Podstawowa,5,szt.,8,,40,,23
T,5904610135716,korona srebrna z kolorowymi klejnotami,Podstawowa,6,szt.,"2,9",,"17,4",,23
T,5904610135723,korona złota z kolorowymi klejnotami,Podstawowa,6,szt.,"2,9",,"17,4",,23
T,5904610136195,kapelusz czarownicy halloween czarny 38x32 cm,Podstawowa,6,szt.,"2,7",,"16,2",,23
T,5904610136317,sztuczna krew 30 ml,Podstawowa,2,szt.,3,,6,,23
T,5904610136430,opaska halloween tasak,Podstawowa,5,szt.,"5,4",,27,,23
T,5904610136447,opaska halloween nóż,Podstawowa,5,szt.,"5,4",,27,,23
T,5904610136461,opaska halloween nożyczki,Podstawowa,6,szt.,"4,5",,27,,23
T,5904610136478,opaska halloween strzykawka,Podstawowa,6,szt.,"4,5",,27,,23
T,5904610136485,opaska halloween siekiera,Podstawowa,6,szt.,"5,2",,"31,2",,23
T,5904610136508,opaska halloween piła,Podstawowa,6,szt.,4,,24,,23
T,5904610136799,kosa kostuchy srebrno-czarna,Podstawowa,5,szt.,2,,10,,23
T,5904610137116,Zestaw balonów koparka,Podstawowa,4,szt.,"3,4",,"13,6",,23
T,5904610137673,Świeczki czarbo-złote 8szt,Podstawowa,2,szt.,"3,2",,"6,4",,23
T,5904610137697,świeczki urodzinowe różowe,Podstawowa,4,szt.,"2,5",,10,,23
T,5904610137710,świeczki cieniutkie18szt,Podstawowa,3,szt.,2,,6,,23
T,5904610137734,świeczka czarna ze złotą koroną cyfra 0,Podstawowa,8,szt.,"2,2",,"17,6",,23
T,5904610137741,świeczka czarna ze złotą koroną cyfra 1,Podstawowa,4,szt.,"2,2",,"8,8",,23
T,5904610137758,świeczka czarna ze złotą koroną cyfra 2,Podstawowa,5,szt.,"2,2",,11,,23
T,5904610137765,świeczka czarna ze złotą koroną cyfra 3,Podstawowa,3,szt.,"2,2",,"6,6",,23
T,5904610137772,świeczka czarna ze złotą koroną cyfra 4,Podstawowa,5,szt.,"2,2",,11,,23
T,5904610137789,świeczka czarna ze złotą koroną cyfra 5,Podstawowa,5,szt.,"2,2",,11,,23
T,5904610137796,świeczka czarna ze złotą koroną cyfra 6,Podstawowa,5,szt.,"2,2",,11,,23
T,5904610137802,świeczka czarna ze złotą koroną cyfra 7,Podstawowa,4,szt.,"2,2",,"8,8",,23
T,5904610137819,świeczka czarna ze złotą koroną cyfra 8,Podstawowa,4,szt.,"2,2",,"8,8",,23
T,5904610137826,świeczka czarna ze złotą koroną cyfra 9,Podstawowa,5,szt.,"2,2",,11,,23
T,5904610138397,balon foliowy miś,Podstawowa,5,szt.,"3,8",,19,,23
T,5904610141915,Balon foliowy 1 milk cream,Podstawowa,2,szt.,"3,7",,"7,4",,23
T,5904610141915,Balon foliowy 1 milk cream,Podstawowa,4,szt.,4,,16,,23
T,5904610142011,Balon foliowy 1 carmel,Podstawowa,5,szt.,4,,20,,23
T,5904610142332,balon foliowy kościotrup halloween,Podstawowa,5,szt.,7,,35,,23
T,5904610142363,balon foliowy stojący dynie halloween,Podstawowa,3,szt.,8,,24,,23
T,5904610143797,Toppery na tort,Podstawowa,9,szt.,"2,9",,"26,1",,23
T,5904610143841,toper na tort motyle różowo-złote,Podstawowa,4,szt.,"2,9",,"11,6",,23
T,5904610143889,Pompka PP/002083,Podstawowa,1,szt.,"2,9",,"2,9",,23
T,5904610143926,Stojak na balony 70 cm,Podstawowa,1,szt.,"3,2",,"3,2",,23
T,5904610144244,konfetti paski metaliczne kolorowe 60 cm,Podstawowa,5,szt.,"5,8",,29,,23
T,5904610144251,konfetti boy/girl,Podstawowa,8,szt.,"6,9",,"55,2",,23
T,5904610144268,konfetti boy/girl,Podstawowa,10,szt.,"6,9",,69,,23
T,5904610144329,konfetti paski metaliczne srebrne 60 cm,Podstawowa,6,szt.,"5,8",,"34,8",,23
T,5904610144350,konfetti banknoty 500 euro 60 cm,Podstawowa,5,szt.,"6,8",,34,,23
T,5904610144381,konfetti banknoty 100 dolarów 60 cm,Podstawowa,4,szt.,"6,8",,"27,2",,23
T,5904610144411,konfetti banknoty 200 złotych 60 cm,Podstawowa,6,szt.,"6,8",,"40,8",,23
T,5904610145876,taśma satynowa jasno różowa,Podstawowa,4,szt.,"1,1",,"4,4",,23
T,5904610146071,taśma satynowa łososiowa,Podstawowa,2,szt.,"3,4",,"6,8",,23
T,5904610146385,wstążka satynowa czerwona,Podstawowa,3,szt.,"3,4",,"10,2",,23
T,5904610146491,"tasiemka satynowa granatowa 3,8x23m",Podstawowa,2,szt.,"3,4",,"6,8",,23
T,5904610146552,tasiemka satynowa czarna,Podstawowa,2,szt.,"3,4",,"6,8",,23
T,5904610146798,"tasiemka satynowa ciemnozielona 3,8x23m",Podstawowa,2,szt.,"3,4",,"6,8",,23
T,5904610146972,taśma satynowa kremowa,Podstawowa,2,szt.,"3,4",,"6,8",,23
T,5904610147276,"tasiemka satynowa burgundowa 3,8x23m",Podstawowa,2,szt.,"3,4",,"6,8",,23
T,5904610148433,Balon foliowy siedzący miś,Podstawowa,5,szt.,7,,35,,23
T,5904610148457,Balon foliowy koperta love,Podstawowa,1,szt.,5,,5,,23
T,5904610148594,balon jeż,Podstawowa,1,szt.,"3,4",,"3,4",,23
T,5904610149690,Talerzyki PP/002123,Podstawowa,4,op.,"3,4",,"13,6",,23
T,5904610149713,Chusteczka 149713,Podstawowa,3,op.,"3,2",,"9,6",,23
T,5904610149720,Zestaw balonów 149720,Podstawowa,5,szt.,"4,5",,"22,5",,23
T,5904610149874,Balon foliowy syrenka,Podstawowa,6,szt.,"5,5",,33,,23
T,5904610149928,balony komunijne,Podstawowa,3,szt.,5,,15,,23
T,5904610150283,balony linki pomarańcz,Podstawowa,3,szt.,"5,2",,"15,6",,23
T,5904610150382,balony linki czarne,Podstawowa,2,szt.,"5,2",,"10,4",,23
T,5904610151389,obrus siatka,Podstawowa,2,szt.,"8,5",,17,,23
T,5904610151525,sztuczna krew,Podstawowa,3,szt.,4,,12,,23
T,5904610151532,balon foliowy,Podstawowa,3,szt.,"3,8",,"11,4",,23
T,5904610151570,balon foliowy,Podstawowa,9,szt.,"2,8",,"25,2",,23
T,5904610151600,balon foliowy,Podstawowa,10,szt.,"2,3",,23,,23
T,5904610151617,balon stojący,Podstawowa,5,szt.,"7,5",,"37,5",,23
T,5904610151624,balon szkieletor,Podstawowa,5,szt.,"7,5",,"37,5",,23
T,5904610151631,balon stojący,Podstawowa,6,szt.,8,,48,,23
T,5904610151648,balon stojący,Podstawowa,2,szt.,8,,16,,23
T,5904610151662,balon stojący,Podstawowa,4,szt.,8,,32,,23
T,5904610151709,balony gumowe koniki,Podstawowa,4,szt.,"3,5",,14,,23
T,5904610151747,girlanda koniki 270 cm,Podstawowa,4,szt.,"4,5",,18,,23
T,5904610152263,laska z czaszką,Podstawowa,10,szt.,6,,60,,23
T,5904610152300,dekoracja na szybę,Podstawowa,1,szt.,"3,2",,"3,2",,23
T,5904610152331,naklejki na szybę,Podstawowa,2,szt.,"2,5",,5,,23
T,5904610152430,welon świecący,Podstawowa,2,szt.,12,,24,,23
T,5904610152492,maska złota czaszka,Podstawowa,1,szt.,"9,5",,"9,5",,23
T,5904610152898,spódnica świecąca,Podstawowa,4,szt.,"9,5",,38,,23
T,5904610152904,spódnica świecąca,Podstawowa,3,szt.,"9,5",,"28,5",,23
T,5904610153017,miotła czarownicy,Podstawowa,3,szt.,12,,36,,23
T,5904610153048,talerzyki czaszki,Podstawowa,2,szt.,"3,2",,"6,4",,23
T,5904610153055,kubeczki czaszki,Podstawowa,4,szt.,"3,2",,"12,8",,23
T,5904610153062,serwetki czaszki 10szt,Podstawowa,3,szt.,"3,2",,"9,6",,23
T,5904610154533,dynie papierowe,Podstawowa,4,szt.,5,,20,,23
T,5904610155172,balon kościotrup gigant,Podstawowa,1,szt.,39,,39,,23
T,5904610155202,serwetki,Podstawowa,12,szt.,"3,4",,"40,8",,23
T,5904610155462,sianko,Podstawowa,15,szt.,"3,8",,57,,23
T,5904610155516,sianko czerwone,Podstawowa,12,szt.,"3,8",,"45,6",,23
T,5904610155752,torba dynia,Podstawowa,2,szt.,4,,8,,23
T,5904610156339,Balon foliowy cyfra 1 jasno zielony,Podstawowa,4,szt.,"3,7",,"14,8",,23
T,5904610156407,Balon foliowy cyfra 8 jasny zielony,Podstawowa,5,szt.,"3,7",,"18,5",,23
T,5904610161319,pompki do balonów,Podstawowa,1,szt.,"3,5",,"3,5",,23
T,5904610162187,świeczka penis różowe złoto,Podstawowa,6,szt.,"5,5",,33,,23
T,5904610162194,świeczka penis złota,Podstawowa,9,szt.,"5,5",,"49,5",,23
T,5904610162200,świeczki penisy złote 5 szt,Podstawowa,10,szt.,"4,8",,48,,23
T,5904610162217,świeczki penisy rose gold 5 szt.,Podstawowa,10,szt.,"4,8",,48,,23
T,5904610162231,Świeczki gaming,Podstawowa,4,szt.,"3,6",,"14,4",,23
T,5904610162576,opążnik srebny,Podstawowa,2,szt.,"1,4",,"2,8",,23
T,5904610162590,ciężarki złote,Podstawowa,2,szt.,"1,4",,"2,8",,23
T,5904610166000,kapelusz cekinowy jasnoróżowy,Podstawowa,5,szt.,"6,8",,34,,23
T,5904610166406,kapelusz czarownicy z koronką i różą czarny 40x33,Podstawowa,6,szt.,"8,5",,51,,23
T,5904610166529,wachlarz czerwony,Podstawowa,6,szt.,"2,5",,15,,23
T,5904610166536,wachlarz czarny,Podstawowa,6,szt.,"2,5",,15,,23
T,5904610166567,wachlarz koronkowy czarny,Podstawowa,6,szt.,"3,2",,"19,2",,23
T,5904610166611,balony foliowe kokardki 3szt,Podstawowa,3,szt.,"4,2",,"12,6",,23
T,5904610166659,krawat cekinowy złoty,Podstawowa,6,szt.,"3,8",,"22,8",,23
T,5904610166901,szelki do spodni białe,Podstawowa,5,szt.,"5,9",,"29,5",,23
T,5904610166994,szelki do spodni cekinowe czarne,Podstawowa,6,szt.,"6,5",,39,,23
T,5904610167069,opaska z cekinami i piórami lata 20-te złota,Podstawowa,6,szt.,"6,5",,39,,23
T,5904610167083,sztuczne wąsy czarne,Podstawowa,5,szt.,"3,5",,"17,5",,23
T,5904610167410,sztuczne bokobrody i wąsy,Podstawowa,6,szt.,"3,8",,"22,8",,23
T,5904610167434,sztuczne brwi i broda z wąsami Święty Mikołaj,Podstawowa,6,szt.,"7,2",,"43,2",,23
T,5904610167939,balony gumowe halloween oczy,Podstawowa,5,szt.,"3,5",,"17,5",,23
T,5904610167953,balony halloween gumowe,Podstawowa,4,szt.,"4,5",,18,,23
T,5904610168363,dekoracja na tort korona złota,Podstawowa,5,szt.,"7,2",,36,,23
T,5904610168394,dekoracja na tort korona srebrna,Podstawowa,6,szt.,"7,2",,"43,2",,23
T,5904610168684,sztyft do malowania twarzy,Podstawowa,3,szt.,"5,2",,"15,6",,23
